"","CustomerID","Age","CommuteTime","EducationYears","EmploymentLength","Gender","HouseholdSize","JobCategory","MaritalStatus","PoliticalPartyMem","Retired","TownSize","UnionMember","CardItemsMonthly","CardSpendMonth","CardTenure","CreditDebt","DebtToIncomeRatio","HHIncome","LoanDefault","OtherDebt","CarBrand","CarOwnership","CarsOwned","CarValue","HomeOwner","Internet","NumberBirds","NumberCats","NumberDogs","NumberPets","OwnsFax","OwnsGameSystem","OwnsMobileDevice","OwnsPC","ActiveLifestyle","NewsSubscriber","TVWatchingHours","Votes","CallerID","CallForward","CallingCard","CallWait","DataLastMonth","DataOverTenure","EquipmentLastMonth","EquipmentOverTenure","EquipmentRental","Multiline","Pager","PhoneCoTenure","Region","ThreeWayCalling","VM","VoiceLastMonth","VoiceOverTenure","WirelessData","CreditCard","EBilling","TotalDebt","AvgCardSpendMonth","AvgValuePerCar","TechOwnership","NumAddOns","CardSpendMonthScaled","DataOverTenureScaled","VoiceOverTenureScaled","HHIncomeScaled","CarValueScaled"
"511","7626-FZMBJH-OQD",63,30,11,25,"Male",2,"Crafts","Married","No","Yes",1,"No",11,3771.8,37,0.321678,16.1,9000,"No",1.127322,"Foreign","Lease",3,4500,"Yes",1,0,0,1,6,"No","Yes","No","Yes","No","No",0,"Yes","No","Yes","Yes","No",0,0,0,0,"No","Yes","No",67,5,"No","No",63.6,1457,"No","AMEX","No",1.449,342.890909090909,1500,2,1,0.161362596545589,-0.421561662771884,0.764492401570492,-0.826320992883171,-1.0896550194226
"512","7947-EPKTEL-1MC",40,20,10,19,"Male",6,"Agriculture","Married","No","No",1,"No",12,2788.6,22,2.92185,15.1,43000,"No",3.57115,"Foreign","Own",3,29400,"Yes",1,0,0,0,2,"No","No","Yes","Yes","Yes","Yes",22,"No","Yes","No","Yes","No",0,0,45.4,3049.85,"Yes","Yes","No",70,4,"Yes","No",126.6,2984.55,"No","Disc","No",6.493,232.383333333333,9800,2,2,-0.240239151740166,-0.421561662771884,2.32456827966564,-0.212353349852467,0.177791090144284
"513","1929-FGHSMO-Q5X",22,26,14,0,"Male",4,"Service","Married","No","No",4,"No",9,2452.4,4,2.5389,21.7,18000,"Yes",1.3671,"Domestic","Lease",2,7300,"Yes",0,0,0,1,11,"No","Yes","Yes","Yes","No","No",22,"No","Yes","Yes","Yes","Yes",40.2,1853.15,37.4,1739.9,"Yes","No","Yes",47,4,"Yes","Yes",33.45,590.15,"Yes","Mast","Yes",3.906,272.488888888889,3650,3,3,-0.377564729215421,1.4297309598802,-0.120815296983909,-0.663800146198573,-0.947130958909056
"514","0834-RBTMKF-CU4",33,21,11,5,"Female",4,"Crafts","Married","Yes","No",1,"No",7,2866,15,2.05485,17.5,38000,"Yes",4.59515,"Foreign","Own",1,18600,"Yes",0,0,0,0,0,"No","Yes","No","No","Yes","No",19,"No","Yes","Yes","Yes","Yes",0,0,0,0,"No","No","No",30,2,"Yes","No",25.95,228.75,"No","AMEX","No",6.65,409.428571428571,18600,1,1,-0.208624042589111,-0.421561662771884,-0.489910529443459,-0.302642709121688,-0.371944571836533
"515","9699-YXPXDK-8T6",58,39,10,6,"Female",3,"Sales","Married","No","No",5,"No",4,1203.1,37,1.071954,7.8,27000,"No",1.034046,"Domestic","Own",2,15500,"Yes",0,0,1,0,1,"No","No","No","Yes","No","Yes",18,"Yes","Yes","No","Yes","Yes",0,0,0,0,"No","Yes","No",71,3,"No","No",66.6,1577.95,"No","Disc","No",2.106,300.775,7750,1,1,-0.887858732605773,-0.421561662771884,0.888017770596454,-0.501279299513975,-0.529739067405101
"516","8583-RQVIST-7VX",51,22,14,11,"Female",1,"Sales","Unmarried","No","No",2,"No",12,5531.5,12,3.41334,12.9,35000,"Yes",1.10166,"Foreign","Own",2,16600,"No",0,0,0,0,0,"No","No","Yes","No","No","Yes",26,"Yes","Yes","No","No","Yes",0,0,0,0,"No","Yes","No",42,4,"No","No",43.2,629.85,"No","Mast","No",4.515,460.958333333333,8300,1,1,0.880136596198196,-0.421561662771884,-0.0802699712267313,-0.356816324683221,-0.473747472203352
"517","3392-NJULOB-XK7",61,20,16,15,"Female",4,"Professional","Married","Yes","No",1,"Yes",12,7259.7,24,5.02848,9.7,96000,"No",4.28352,"Foreign","Own",3,66400,"Yes",1,1,0,1,2,"Yes","No","No","Yes","No","Yes",13,"Yes","Yes","Yes","Yes","Yes",39.95,2049.85,0,0,"No","Yes","Yes",51,3,"Yes","Yes",57.9,1008.45,"Yes","Disc","No",9.312,604.975,22133.3333333333,2,4,1.58604398166142,1.6262338111743,0.306391498084795,0.744713858401278,2.06114474693042
"518","3452-DOHASX-2US",33,12,11,11,"Male",1,"Service","Unmarried","Yes","No",1,"No",1,226.2,11,0.05141,1,53000,"No",0.47859,"Domestic","Own",4,25200,"Yes",0,0,0,1,9,"No","Yes","Yes","No","No","Yes",16,"Yes","Yes","Yes","Yes","Yes",0,0,0,0,"No","No","No",24,1,"Yes","No",14.7,100.45,"No","Mast","No",0.53,226.2,6300,2,1,-1.28688715805365,-0.421561662771884,-0.62094240084512,-0.0317746313140243,-0.0359950006260336
"519","4956-VDMHXW-GKS",57,32,14,6,"Male",1,"Sales","Unmarried","No","No",4,"No",19,4403.6,21,0.61132,8.5,29000,"No",1.85368,"Foreign","Lease",2,19100,"Yes",1,0,0,0,2,"No","No","No","Yes","No","Yes",24,"No","No","Yes","Yes","Yes",0,0,0,0,"No","No","No",32,5,"No","No",42.3,388.45,"No","Disc","No",2.465,231.768421052632,9550,1,0,0.419430115429784,-0.421561662771884,-0.326810062858539,-0.465163555806286,-0.346493846744829
"520","2237-TUKLNM-ZO0",76,27,12,30,"Female",1,"Crafts","Unmarried","No","Yes",3,"No",8,2741.4,40,0.193,2.5,20000,"No",0.307,"Foreign","Lease",2,9900,"No",0,0,0,0,0,"No","No","No","No","Yes","Yes",22,"Yes","No","No","Yes","No",0,0,43.35,3062.5,"Yes","Yes","No",72,1,"Yes","No",170.55,3957.2,"No","Visa","Yes",0.5,342.675,4950,0,2,-0.259518649827114,-0.421561662771884,3.3179287607165,-0.627684402490885,-0.814787188432192
"521","3089-YPDOZJ-LRJ",37,25,8,11,"Female",5,"Professional","Married","Yes","No",3,"No",11,1930.3,12,3.30876,12.6,52000,"No",3.24324,"Foreign","Own",5,29200,"Yes",0,0,1,0,1,"No","No","No","No","No","No",19,"No","Yes","Yes","Yes","Yes",0,0,0,0,"No","No","No",25,4,"Yes","No",15,133.9,"No","Mast","No",6.552,175.481818181818,5840,0,1,-0.590823753605161,-0.421561662771884,-0.586780155339387,-0.0498325031678686,0.167610800107603
"522","3828-LGMSNZ-EVZ",65,9,16,22,"Male",1,"Professional","Unmarried","Yes","No",1,"No",11,7771.7,9,18.069912,17.1,296000,"Yes",32.546088,"Foreign","Own",1,94200,"Yes",3,0,0,0,0,"Yes","Yes","Yes","Yes","No","No",25,"Yes","Yes","Yes","Yes","Yes",60.35,1446.85,0,0,"No","Yes","Yes",25,3,"Yes","Yes",13.95,83.45,"Yes","Disc","Yes",50.616,706.518181818182,94200,4,4,1.79517752023171,1.02383818671907,-0.63830437912905,4.35628822917013,3.47620506202919
"523","4035-PPXNFZ-T23",45,22,16,12,"Male",1,"Service","Unmarried","Yes","No",4,"No",8,3683.9,18,0.401554,8.3,41000,"No",3.001446,"Foreign","Own",3,19000,"No",1,0,0,0,0,"No","Yes","Yes","Yes","Yes","No",19,"No","No","No","Yes","No",0,0,21.9,1304.4,"Yes","Yes","No",63,3,"No","No",91.5,1929.6,"No","Visa","Yes",3.403,460.4875,6333.33333333333,3,1,0.125458615998073,-0.421561662771884,1.24715539786375,-0.248469093560155,-0.35158399176317
"524","8366-QJOKTN-CCN",56,37,17,6,"Female",1,"Sales","Unmarried","No","No",2,"No",18,4170.5,27,0.7276,8.5,20000,"No",0.9724,"Domestic","Lease",2,6200,"Yes",4,1,0,0,1,"No","No","No","Yes","No","No",19,"No","No","No","Yes","Yes",0,0,0,0,"No","Yes","No",55,3,"Yes","No",50.7,901.5,"No","Visa","Yes",1.7,231.694444444444,3100,1,2,0.32421717042835,-0.421561662771884,0.19716422882207,-0.627684402490885,-1.00312255411081
"525","7566-GMUKDS-XU5",46,19,14,2,"Male",1,"Sales","Unmarried","No","No",2,"No",13,3583.9,16,0.983796,5.8,33000,"No",0.930204,"Domestic","Own",6,19200,"Yes",0,0,0,0,0,"No","No","No","No","No","No",27,"Yes","No","No","Yes","Yes",0,0,0,0,"No","No","No",43,5,"No","No",49.2,700.8,"No","Visa","No",1.914,275.684615384615,3200,0,0,0.0846122217460638,-0.421561662771884,-0.00780924421232894,-0.392932068390909,-0.341403701726488
"526","5516-LPBDAU-154",75,12,19,11,"Male",1,"Sales","Unmarried","No","Yes",2,"No",15,2763.9,22,0.17784,6.5,12000,"No",0.60216,"Foreign","Lease",2,4500,"Yes",2,0,0,0,0,"Yes","Yes","Yes","Yes","No","Yes",21,"Yes","No","No","No","Yes",20.35,632.35,38.25,1266.7,"Yes","No","No",32,1,"No","No",31.95,324.85,"Yes","Disc","Yes",0.78,184.26,2250,4,0,-0.250328211120412,0.210154544731041,-0.391764287497242,-0.772147377321639,-1.0896550194226
"527","1440-RJDTZI-UQW",68,20,14,16,"Female",1,"Labor","Unmarried","Yes","Yes",1,"No",6,1413.6,38,0.12627,1.8,23000,"No",0.28773,"Domestic","Lease",3,8700,"Yes",1,0,0,2,2,"No","No","Yes","Yes","No","Yes",21,"No","No","No","Yes","No",0,0,0,0,"No","Yes","No",71,2,"No","No",97.2,2339.2,"No","Disc","Yes",0.414,235.6,2900,2,1,-0.801877072705293,-0.421561662771884,1.66547694522244,-0.573510786929352,-0.875868928652283
"528","5023-ODJCVE-0NJ",65,30,11,4,"Male",3,"Sales","Married","Yes","No",3,"No",10,1395.1,16,0.463155,5.5,21000,"No",0.691845,"Foreign","Lease",2,8300,"No",1,0,0,0,5,"No","No","Yes","Yes","Yes","No",21,"No","No","No","Yes","No",0,0,24.15,911.3,"Yes","No","No",37,2,"No","No",26.7,353.5,"No","Mast","Yes",1.155,139.51,4150,2,0,-0.809433655641915,-0.421561662771884,-0.362504247624619,-0.60962653063704,-0.896229508725647
"529","0121-DXYYZN-UXZ",27,27,17,0,"Male",4,"Sales","Married","No","No",4,"No",16,2944.9,9,0.11408,2.3,16000,"No",0.25392,"Domestic","Own",2,7400,"Yes",1,0,0,0,0,"No","Yes","Yes","Yes","Yes","No",19,"No","No","No","No","No",0,0,0,0,"No","No","No",21,3,"No","No",10.95,65.95,"No","Mast","Yes",0.368,184.05625,3700,3,0,-0.176396237524275,-0.421561662771884,-0.656177003833096,-0.699915889906262,-0.942040813890715
"530","5634-ISKLHN-QQY",68,29,19,11,"Male",1,"Professional","Unmarried","Yes","No",3,"No",12,2952.7,11,1.227744,5.6,108000,"No",4.820256,"Domestic","Own",2,39600,"Yes",4,0,0,0,4,"Yes","Yes","Yes","Yes","Yes","No",18,"Yes","Yes","Yes","Yes","Yes",86.3,2647.25,68.6,2159.95,"Yes","Yes","Yes",32,5,"Yes","Yes",25.8,273.05,"Yes","Mast","Yes",6.048,246.058333333333,19800,4,4,-0.173210218772619,2.22303504840408,-0.444667256621218,0.961408320647409,0.696985882015057
"531","9371-AWVRRA-R9V",65,26,16,19,"Female",1,"Sales","Unmarried","No","No",4,"No",15,6769.2,5,3.516352,4.7,167000,"No",4.332648,"Domestic","Own",1,59200,"No",2,0,1,0,1,"No","Yes","Yes","Yes","Yes","No",21,"No","No","Yes","Yes","Yes",0,0,30,173.35,"Yes","No","No",7,3,"No","Yes",16.95,49.55,"No","Disc","Yes",7.849,451.28,59200,3,1,1.38569241785531,-0.421561662771884,-0.672926206412887,2.02682276002422,1.69465430560987
"532","6695-ZNEGRG-VXI",56,22,13,1,"Female",2,"Sales","Married","No","No",4,"No",6,1751.3,11,0.189,6.3,20000,"No",1.071,"Domestic","Own",1,9600,"No",2,0,0,0,4,"No","No","No","Yes","No","No",17,"No","No","Yes","No","No",0,0,25.6,669.85,"Yes","No","No",27,3,"No","No",13.2,99.1,"No","Mast","Yes",1.26,291.883333333333,9600,1,0,-0.663938799316258,-0.421561662771884,-0.622321146179432,-0.627684402490885,-0.830057623487215
"533","9428-PNSZFS-80P",37,19,12,1,"Female",2,"Sales","Unmarried","Yes","No",1,"No",5,900.6,2,0.9828,7,26000,"No",0.8372,"Domestic","Own",2,14900,"Yes",0,0,0,1,1,"No","No","Yes","No","No","No",20,"No","Yes","Yes","Yes","Yes",0,0,0,0,"No","No","Yes",3,1,"Yes","No",7.2,8.45,"No","Disc","No",1.82,180.12,7450,1,2,-1.0114190752181,-0.421561662771884,-0.714901342146389,-0.519337171367819,-0.560279937515147
"534","4288-VFIKHM-0EB",53,28,15,12,"Male",1,"Labor","Unmarried","Yes","No",4,"No",14,3981.9,19,0.576828,10.8,49000,"No",4.715172,"Domestic","Own",3,18200,"Yes",4,0,0,0,7,"Yes","Yes","Yes","Yes","No","Yes",19,"Yes","Yes","Yes","No","Yes",32.6,1479.3,43.4,1958.3,"Yes","No","Yes",46,1,"Yes","Yes",32.1,527.2,"Yes","AMEX","Yes",5.292,284.421428571429,6066.66666666667,4,3,0.247180870869061,1.05625566269515,-0.185105681276462,-0.104006118729401,-0.392305151909897
"535","6119-EFZLRD-HDT",72,38,11,20,"Male",1,"Service","Unmarried","Yes","Yes",4,"No",13,2409.5,39,1.704726,16.2,17000,"No",1.049274,"Domestic","Own",2,10000,"Yes",0,0,0,0,4,"No","No","No","No","No","Yes",13,"No","Yes","Yes","Yes","Yes",0,0,0,0,"No","Yes","No",71,5,"Yes","Yes",102,2357.4,"No","Mast","No",2.754,185.346153846154,5000,0,3,-0.395087832349533,-0.421561662771884,1.68406447491465,-0.681858018052417,-0.809697043413851
"536","3992-YOCQDJ-8IG",58,23,13,24,"Male",1,"Labor","Unmarried","No","Yes",2,"No",9,2472,29,0.254505,4.7,19000,"No",0.638495,"Domestic","Own",2,7000,"No",2,0,0,0,8,"No","Yes","No","Yes","No","No",23,"Yes","No","No","Yes","No",0,0,0,0,"No","Yes","No",56,5,"No","No",45.45,839.95,"No","AMEX","No",0.893,274.666666666667,3500,2,1,-0.369558835942027,-0.421561662771884,0.13430365450584,-0.645742274344729,-0.962401393964078
"537","9672-IOQEXF-W7O",39,25,8,15,"Male",1,"Agriculture","Unmarried","No","No",4,"No",7,1483.1,21,0.883614,5.7,46000,"No",1.738386,"Foreign","Own",3,29500,"Yes",0,0,1,1,12,"No","No","No","No","Yes","No",19,"Yes","Yes","Yes","Yes","Yes",0,0,0,0,"No","Yes","No",58,3,"Yes","No",69.3,1366.85,"No","Othe","No",2.622,211.871428571429,9833.33333333333,0,2,-0.773488828700147,-0.421561662771884,0.672422852023651,-0.158179734290934,0.182881235162625
"538","4515-SJCSTC-N2E",39,25,14,2,"Female",1,"Sales","Unmarried","No","No",2,"No",3,434.9,10,2.701152,7.2,83000,"Yes",3.274848,"Foreign","Own",1,41100,"No",1,0,0,0,0,"Yes","Yes","Yes","Yes","No","No",18,"No","No","Yes","Yes","No",0,0,40.65,750.5,"Yes","Yes","No",19,2,"Yes","Yes",19.35,125.35,"No","Visa","Yes",5.976,144.966666666667,41100,4,3,-1.20164073324971,-0.421561662771884,-0.595512209123363,0.509961524301303,0.77333805729017
"539","7920-JTYUYJ-YYP",73,22,12,20,"Female",2,"Professional","Married","No","Yes",1,"No",9,2177.2,38,1.03883,13.1,26000,"No",2.36717,"Domestic","Own",1,14000,"Yes",3,0,0,0,5,"No","Yes","Yes","Yes","No","Yes",18,"No","No","No","Yes","No",0,0,35.7,2384.8,"Yes","Yes","No",71,2,"No","No",48.6,1164,"No","Disc","Yes",3.406,241.911111111111,14000,3,1,-0.489974006196951,-0.421561662771884,0.465253599382755,-0.519337171367819,-0.606091242680215
"540","5750-CLGDQH-59F",51,23,21,4,"Male",1,"Professional","Unmarried","No","No",1,"No",11,4339.3,17,11.935574,36.7,46000,"Yes",4.946426,"Foreign","Own",2,14300,"Yes",4,0,2,0,2,"Yes","Yes","No","Yes","No","No",19,"Yes","Yes","Yes","Yes","Yes",0,0,0,0,"No","Yes","No",20,4,"Yes","Yes",27,158.6,"No","Mast","Yes",16.882,394.481818181818,7150,3,3,0.393165883925742,-0.421561662771884,-0.561554222185677,-0.158179734290934,-0.590820807625192
"541","2268-SLMOUA-4NQ",37,30,10,13,"Female",1,"Service","Unmarried","Yes","No",3,"No",13,5885.8,19,2.296,14,41000,"No",3.444,"Domestic","Own",3,21500,"Yes",3,0,0,0,5,"No","No","Yes","Yes","Yes","Yes",23,"No","No","No","Yes","No",0,0,0,0,"No","No","No",64,3,"No","No",48.9,1084.75,"No","Visa","No",5.74,452.753846153846,7166.66666666667,2,0,1.02485537103307,-0.421561662771884,0.384316141794434,-0.248469093560155,-0.224330366304647
"542","0224-HMKMEG-EJF",18,12,13,0,"Female",1,"Agriculture","Unmarried","Yes","No",2,"No",5,681.6,0,0.21021,16.5,13000,"No",1.93479,"Domestic","Own",0,25907.1507883633,"No",0,0,0,1,1,"No","No","No","No","Yes","No",23,"Yes","Yes","No","Yes","Yes",0,0,0,0,"No","No","No",5,1,"Yes","No",18.9,32.55,"No","Visa","No",2.145,136.32,Inf,0,1,-1.10087267863,-0.421561662771884,-0.690288184696817,-0.754089505467794,0
"543","3368-OZTRCS-7YE",36,23,16,5,"Female",2,"Professional","Married","Yes","No",3,"Yes",14,4409.9,18,1.08864,10.5,81000,"No",7.41636,"Domestic","Own",3,57900,"Yes",0,0,0,0,0,"No","No","No","Yes","No","Yes",13,"Yes","Yes","No","Yes","No",0,0,0,0,"No","No","No",49,2,"Yes","No",25.5,422.15,"No","AMEX","No",8.505,314.992857142857,19300,1,1,0.42200343826766,-0.421561662771884,-0.292392494142748,0.473845780593615,1.62848242037144
"544","7072-FQJEQO-MMD",65,19,17,29,"Female",3,"Labor","Married","Yes","Yes",4,"No",7,1245.6,34,1.369115,5.5,31000,"No",0.335885,"Foreign","Own",3,16900,"Yes",0,0,0,0,0,"No","Yes","No","No","No","Yes",15,"Yes","No","No","Yes","No",0,0,0,0,"No","Yes","No",63,5,"Yes","No",51.6,1072.65,"No","AMEX","No",1.705,177.942857142857,5633.33333333333,1,2,-0.870499015048669,-0.421561662771884,0.371958498427637,-0.429047812098598,-0.458477037148329
"545","5549-BMXRWY-0CZ",75,31,10,30,"Female",1,"Professional","Unmarried","No","No",1,"No",8,1830.8,36,1.06786,2,107000,"No",1.07214,"Domestic","Own",1,51700,"No",0,0,2,0,2,"No","No","No","No","No","Yes",19,"Yes","No","No","Yes","Yes",0,0,0,0,"No","No","No",68,3,"Yes","No",115.35,2471.05,"No","Visa","No",2.14,228.85,51700,0,1,-0.631465915885911,-0.421561662771884,1.80013440620692,0.943350448793565,1.31289342923431
"546","7223-WQOPSV-H4H",33,25,14,3,"Male",4,"Professional","Married","No","No",4,"No",6,1241.6,15,1.19856,22.7,32000,"Yes",6.06544,"Foreign","Own",3,13700,"Yes",0,0,1,0,1,"No","Yes","Yes","No","Yes","Yes",25,"No","Yes","Yes","Yes","Yes",0,0,0,0,"No","Yes","No",44,4,"Yes","No",41.7,578.55,"No","Disc","Yes",7.264,206.933333333333,4566.66666666667,2,2,-0.872132870818749,-0.421561662771884,-0.132662293930591,-0.410989940244754,-0.621361677735238
"547","8898-ORQVDW-F5B",57,18,11,31,"Male",2,"Labor","Unmarried","No","Yes",2,"No",13,4515.2,8,0.66,11,25000,"No",2.09,"Domestic","Lease",2,11200,"No",0,0,0,0,1,"No","No","No","No","No","No",19,"Yes","Yes","Yes","No","No",0,0,0,0,"No","No","No",21,3,"Yes","No",12.6,68.35,"No","Othe","No",2.75,347.323076923077,5600,0,1,0.465014691415026,-0.421561662771884,-0.653725901016541,-0.537395043221663,-0.74861530319376
"548","9165-BGQZIE-JB5",54,20,19,14,"Female",1,"Labor","Unmarried","No","No",2,"No",15,4302.1,11,2.451,5.7,125000,"No",4.674,"Foreign","Own",4,64600,"Yes",2,0,0,0,0,"Yes","No","Yes","Yes","Yes","No",20,"Yes","Yes","Yes","Yes","No",35.5,1289.55,37.2,1410.6,"Yes","Yes","Yes",40,4,"Yes","Yes",20.1,271.95,"Yes","Disc","Yes",7.125,286.806666666667,16150,3,4,0.377971025263995,0.866695845546922,-0.445790678745472,1.26839214216276,1.96952213660028
"549","3211-CRAXTL-L7G",43,36,17,5,"Female",3,"Professional","Unmarried","No","No",4,"No",12,2267.4,11,1.66848,9.6,44000,"No",2.55552,"Domestic","Own",0,25907.1507883633,"Yes",1,0,0,0,0,"No","Yes","Yes","Yes","No","No",14,"Yes","No","No","No","No",0,0,30.35,937.4,"Yes","No","No",31,4,"No","No",21.75,225.15,"No","Visa","Yes",4.224,188.95,Inf,3,0,-0.453130558581638,-0.421561662771884,-0.493587183668291,-0.194295477998623,0
"550","4467-HQTBGE-T9R",31,32,18,3,"Male",2,"Service","Married","Yes","No",5,"No",8,1984.2,7,1.575637,5.3,137000,"No",5.685363,"Foreign","Own",2,68600,"Yes",4,0,0,0,0,"Yes","No","Yes","Yes","Yes","No",19,"Yes","No","No","No","No",26.8,518.95,32.05,639.55,"Yes","Yes","Yes",22,5,"No","No",11.55,86.35,"Yes","Disc","Yes",7.261,248.025,34300,3,2,-0.568807547103328,0.0968682034155801,-0.63534262989238,1.48508660440889,2.17312793733392
"551","3741-RLHCJC-6U3",33,28,15,6,"Male",4,"Service","Married","No","No",4,"Yes",13,6703,15,1.20736,7.7,49000,"No",2.56564,"Foreign","Own",1,25700,"Yes",0,0,1,0,1,"No","No","Yes","No","Yes","Yes",13,"Yes","No","No","Yes","No",0,0,0,0,"No","Yes","No",69,3,"No","No",108.6,2488.25,"No","Disc","Yes",3.773,515.615384615385,25700,1,1,1.35865210486048,-0.421561662771884,1.8177006430589,-0.104006118729401,-0.0105442755343291
"552","3616-HWFWRS-J0L",20,22,15,0,"Male",3,"Crafts","Unmarried","Yes","No",1,"Yes",8,1483.8,2,0.21756,10.5,28000,"No",2.72244,"Domestic","Own",2,8500,"Yes",4,0,1,0,1,"Yes","Yes","Yes","Yes","No","No",16,"No","Yes","Yes","No","No",27.1,713.3,40.3,1055.1,"Yes","No","Yes",28,2,"Yes","Yes",11.55,98.3,"Yes","Mast","Yes",2.94,185.475,4250,4,3,-0.773202903940383,0.291023410070429,-0.623138180451617,-0.483221427660131,-0.886049218688965
"553","6487-QVKCTD-070",65,23,16,6,"Female",2,"Sales","Married","Yes","No",1,"No",11,6583.7,31,2.14434,9.9,60000,"No",3.79566,"Foreign","Own",1,41900,"Yes",1,0,0,2,2,"No","Yes","No","Yes","Yes","Yes",19,"No","No","No","Yes","No",0,0,0,0,"No","Yes","No",62,1,"No","No",41.85,915.15,"No","Visa","Yes",5.94,598.518181818182,41900,2,1,1.30992235651784,-0.421561662771884,0.211104876091225,0.0946304716628854,0.814059217436898
"554","2845-KNIRYP-1AZ",62,29,17,18,"Female",2,"Professional","Unmarried","No","No",3,"No",7,2121.5,32,14.253552,20.6,186000,"No",24.062448,"Domestic","Own",2,87300,"Yes",2,0,1,0,6,"No","No","Yes","Yes","Yes","Yes",19,"No","Yes","Yes","Yes","Yes",67.7,4530.1,58.3,4004.15,"Yes","Yes","Yes",70,3,"Yes","Yes",62.85,1484.5,"Yes","Mast","No",38.316,303.071428571429,43650,2,4,-0.51272544779532,4.10399790330545,0.79257795467685,2.36992232524726,3.12498505576367
"555","5259-ZYZWME-F11",39,19,9,5,"Female",4,"Sales","Married","No","No",1,"No",11,3289.3,12,2.16384,6.4,49000,"No",0.97216,"Domestic","Own",2,25100,"Yes",0,0,1,0,1,"No","No","No","No","Yes","No",25,"No","No","No","No","No",0,0,0,0,"No","Yes","No",25,4,"No","No",22.35,165.3,"No","Visa","Yes",3.136,299.027272727273,12550,0,1,-0.0357212557203554,-0.421561662771884,-0.554711560156128,-0.104006118729401,-0.0410851456443745
"556","0692-OLRDWC-XGB",36,29,17,5,"Female",1,"Crafts","Unmarried","Yes","No",4,"No",13,5885.6,18,3.46834,20.2,34000,"No",3.39966,"Foreign","Own",4,18200,"Yes",1,0,0,0,0,"No","Yes","No","Yes","Yes","Yes",22,"Yes","No","No","Yes","No",0,0,37.6,2070.25,"Yes","Yes","No",54,5,"No","No",48.75,882.4,"No","Mast","No",6.868,452.738461538462,4550,2,1,1.02477367824456,-0.421561662771884,0.177657535573654,-0.374874196537065,-0.392305151909897
"557","6035-BJITZI-CTD",25,32,13,0,"Female",4,"Sales","Married","Yes","No",5,"No",14,3430.2,2,0.461472,6.9,32000,"No",1.746528,"Foreign","Own",2,17300,"Yes",0,0,0,0,0,"No","Yes","No","No","Yes","No",21,"Yes","No","Yes","No","No",0,0,0,0,"No","No","No",5,5,"Yes","No",10.65,24.4,"No","Visa","No",2.208,245.014285714286,8650,1,1,0.0218313137807255,-0.421561662771884,-0.698611721344701,-0.410989940244754,-0.438116457074965
"558","7858-HZMYYL-SX0",43,35,8,4,"Male",1,"Sales","Unmarried","No","No",5,"No",11,4812.4,7,0.46116,12.2,28000,"No",2.95484,"Foreign","Own",4,13700,"No",0,0,1,0,1,"No","No","No","No","No","No",21,"No","Yes","No","No","No",0,0,0,0,"No","No","No",20,5,"Yes","No",18.15,107.8,"No","Mast","No",3.416,437.490909090909,3425,0,1,0.586410175131998,-0.421561662771884,-0.613435898469421,-0.483221427660131,-0.621361677735238
"559","5848-OBDEYF-QFM",26,17,15,2,"Female",3,"Service","Married","Yes","No",3,"No",11,1277.6,8,0.91692,13.5,24000,"Yes",2.32308,"Domestic","Own",2,16100,"Yes",3,0,0,1,6,"No","Yes","Yes","Yes","Yes","No",18,"No","No","No","No","No",0,0,24.4,927.7,"Yes","No","No",37,5,"No","No",30.75,333.25,"No","Disc","Yes",3.24,116.145454545455,8050,3,0,-0.857428168888026,-0.421561662771884,-0.3831854276393,-0.555452915075508,-0.499198197295056
"560","2957-ETHHYR-BGZ",20,19,15,0,"Male",4,"Crafts","Married","Yes","No",3,"No",14,4408.7,2,0.365904,11.2,27000,"No",2.658096,"Domestic","Own",3,16500,"Yes",4,0,0,3,4,"No","No","Yes","Yes","Yes","No",23,"Yes","No","Yes","Yes","No",0,0,30.8,675.75,"Yes","Yes","No",24,5,"Yes","No",18.45,168.4,"No","Mast","No",3.024,314.907142857143,5500,2,2,0.421513281536636,-0.421561662771884,-0.551545552351411,-0.501279299513975,-0.478837617221692
"561","5006-BNNHTO-OTT",49,15,12,2,"Male",1,"Sales","Unmarried","No","No",1,"Yes",14,4788.3,29,1.435336,7.6,38000,"Yes",1.452664,"Foreign","Own",1,17300,"Yes",2,0,1,0,4,"No","No","No","Yes","Yes","No",19,"No","No","No","Yes","No",0,0,0,0,"No","Yes","No",53,2,"No","No",38.1,647.25,"No","Disc","No",2.888,342.021428571429,17300,1,1,0.576566194117264,-0.421561662771884,-0.0624994758067088,-0.302642709121688,-0.438116457074965
"562","5965-LSSWOB-EBG",22,24,15,0,"Female",2,"Sales","Unmarried","No","No",4,"No",14,4081,4,0.346766,3.1,17000,"No",0.180234,"Domestic","Lease",3,11600,"No",3,0,1,0,1,"No","Yes","Yes","Yes","Yes","No",25,"No","No","No","No","No",0,0,21.15,657.85,"Yes","Yes","No",31,5,"No","No",52.2,538.85,"No","Visa","Yes",0.527,291.5,3866.66666666667,3,1,0.287659647572802,-0.421561662771884,-0.173207619687769,-0.681858018052417,-0.728254723120397
